XP_015764865.1	Lipid transport and metabolism
XP_015773809.1	Cytoskeleton
XP_015761496.1	Defense mechanisms
XP_015750153.1	Signal transduction mechanisms
XP_015764702.1	Signal transduction mechanisms
XP_015764702.1	RNA processing and modification
XP_015755718.1	Multiple classes
XP_015760719.1	Multiple classes
XP_015760445.1	Signal transduction mechanisms
XP_015759534.1	Cytoskeleton
XP_015759534.1	Extracellular structures
XP_015758228.1	Signal transduction mechanisms
XP_015758228.1	Multiple classes
XP_015769991.1	Coenzyme transport and metabolism
XP_015779471.1	Multiple classes
XP_015752413.1	Inorganic ion transport and metabolism
XP_015760787.1	Amino acid transport and metabolism
XP_015759683.1	Signal transduction mechanisms
XP_015748779.1	Energy production and conversion
XP_015772782.1	Posttranslational modification, protein turnover, chaperones
XP_015753684.1	Signal transduction mechanisms
XP_015752042.1	Transcription
XP_015766207.1	Amino acid transport and metabolism
XP_015756229.1	Amino acid transport and metabolism
XP_015766834.1	Multiple classes
XP_015759204.1	Posttranslational modification, protein turnover, chaperones
XP_015773017.1	Signal transduction mechanisms
XP_015775083.1	Extracellular structures
XP_015761222.1	Translation, ribosomal structure and biogenesis
XP_015760335.1	Intracellular trafficking, secretion, and vesicular transport
XP_015760643.1	Signal transduction mechanisms
XP_015752381.1	Replication, recombination and repair
XP_015758048.1	Cytoskeleton
XP_015755908.1	Signal transduction mechanisms
XP_015776354.1	Coenzyme transport and metabolism
XP_015776354.1	Multiple classes
XP_015756116.1	Posttranslational modification, protein turnover, chaperones
XP_015773550.1	Secondary metabolites biosynthesis, transport and catabolism
XP_015759232.1	Amino acid transport and metabolism
XP_015766009.1	Cell wall/membrane/envelope biogenesis
XP_015755079.1	Translation, ribosomal structure and biogenesis
XP_015759642.1	Posttranslational modification, protein turnover, chaperones
XP_015765554.1	Signal transduction mechanisms
XP_015761171.1	Posttranslational modification, protein turnover, chaperones
XP_015759833.1	Transcription
XP_015765844.1	Transcription
XP_015760888.1	Multiple classes
XP_015748619.1	Signal transduction mechanisms
XP_015775051.1	Multiple classes
XP_015751351.1	Signal transduction mechanisms
XP_015779526.1	Replication, recombination and repair
XP_015773280.1	Signal transduction mechanisms
XP_015747737.1	Secondary metabolites biosynthesis, transport and catabolism
XP_015775505.1	Signal transduction mechanisms
XP_015759399.1	Posttranslational modification, protein turnover, chaperones
XP_015767853.1	Signal transduction mechanisms
XP_015773668.1	Cell motility
XP_015774477.1	Cell wall/membrane/envelope biogenesis
XP_015752110.1	Multiple classes
XP_015775757.1	Signal transduction mechanisms
XP_015780356.1	Secondary metabolites biosynthesis, transport and catabolism
XP_015749581.1	Signal transduction mechanisms
XP_015778975.1	Signal transduction mechanisms
XP_015760686.1	Multiple classes
XP_015764016.1	Energy production and conversion
XP_015770464.1	Nucleotide transport and metabolism
XP_015768237.1	Posttranslational modification, protein turnover, chaperones
XP_015761579.1	Transcription
XP_015758391.1	Translation, ribosomal structure and biogenesis
XP_015768625.1	Transcription
XP_015778330.1	Translation, ribosomal structure and biogenesis
XP_015776806.1	Signal transduction mechanisms
XP_015756688.1	Signal transduction mechanisms
XP_015761966.1	Cytoskeleton
XP_015763080.1	Posttranslational modification, protein turnover, chaperones
XP_015751354.1	Signal transduction mechanisms
XP_015750010.1	Signal transduction mechanisms
XP_015761626.1	Signal transduction mechanisms
XP_015753296.1	Signal transduction mechanisms
XP_015780136.1	Signal transduction mechanisms
XP_015763805.1	Multiple classes
XP_015763805.1	Signal transduction mechanisms
XP_015751452.1	RNA processing and modification
XP_015751281.1	Multiple classes
XP_015751281.1	Signal transduction mechanisms
XP_015747222.1	Coenzyme transport and metabolism
XP_015770297.1	Multiple classes
XP_015763889.1	Cytoskeleton
XP_015777243.1	Signal transduction mechanisms
XP_015767891.1	Translation, ribosomal structure and biogenesis
XP_015762821.1	Multiple classes
XP_015768681.1	Amino acid transport and metabolism
XP_015768681.1	Nucleotide transport and metabolism
XP_015770940.1	Secondary metabolites biosynthesis, transport and catabolism
XP_015778106.1	Signal transduction mechanisms
XP_015757651.1	Signal transduction mechanisms
XP_015772098.1	Transcription
XP_015749835.1	Cytoskeleton
XP_015766061.1	Energy production and conversion
XP_015770481.1	Multiple classes
XP_015761608.1	Signal transduction mechanisms
XP_015761924.1	Transcription
XP_015779803.1	Cell wall/membrane/envelope biogenesis
XP_015770347.1	Signal transduction mechanisms
XP_015770347.1	Cytoskeleton
XP_015753134.1	Secondary metabolites biosynthesis, transport and catabolism
XP_015767729.1	Amino acid transport and metabolism
XP_015748370.1	Intracellular trafficking, secretion, and vesicular transport
XP_015762839.1	Lipid transport and metabolism
XP_015758625.1	Amino acid transport and metabolism
XP_015778847.1	RNA processing and modification
XP_015767646.1	Signal transduction mechanisms
XP_015767646.1	Extracellular structures
XP_015753164.1	Posttranslational modification, protein turnover, chaperones
XP_015758656.1	Cell cycle control, cell division, chromosome partitioning
XP_015760957.1	Signal transduction mechanisms
XP_015771929.1	Amino acid transport and metabolism
XP_015778677.1	Nucleotide transport and metabolism
XP_015761265.1	Cell cycle control, cell division, chromosome partitioning
XP_015761265.1	Cytoskeleton
XP_015751163.1	Transcription
XP_015768929.1	Signal transduction mechanisms
XP_015757384.1	Cytoskeleton
XP_015749628.1	Coenzyme transport and metabolism
XP_015780960.1	Multiple classes
XP_015754267.1	Signal transduction mechanisms
XP_015759488.1	Signal transduction mechanisms
XP_015779688.1	Signal transduction mechanisms
XP_015747752.1	Cell wall/membrane/envelope biogenesis
XP_015766879.1	Amino acid transport and metabolism
XP_015763650.1	Multiple classes
XP_015753052.1	Extracellular structures
XP_015761450.1	Cytoskeleton
XP_015748376.1	Coenzyme transport and metabolism
XP_015764355.1	Signal transduction mechanisms
XP_015749310.1	Signal transduction mechanisms
XP_015755650.1	Cell motility
XP_015750517.1	Multiple classes
XP_015767900.1	Multiple classes
XP_015758903.1	Secondary metabolites biosynthesis, transport and catabolism
XP_015765086.1	Signal transduction mechanisms
XP_015775230.1	Signal transduction mechanisms
XP_015777568.1	Signal transduction mechanisms
XP_015761842.1	Chromatin structure and dynamics
XP_015749830.1	Cytoskeleton
XP_015749830.1	Signal transduction mechanisms
XP_015778833.1	Amino acid transport and metabolism
XP_015773923.1	Multiple classes
XP_015773923.1	Signal transduction mechanisms
XP_015753839.1	Signal transduction mechanisms
XP_015780479.1	Amino acid transport and metabolism
XP_015777617.1	Signal transduction mechanisms
XP_015750485.1	Signal transduction mechanisms
XP_015760264.1	Signal transduction mechanisms
XP_015780153.1	Signal transduction mechanisms
XP_015752882.1	Signal transduction mechanisms
XP_015770766.1	Signal transduction mechanisms
XP_015777168.1	Multiple classes
XP_015747872.1	Multiple classes
XP_015774058.1	Signal transduction mechanisms
XP_015751646.1	Signal transduction mechanisms
XP_015772343.1	Signal transduction mechanisms
XP_015748889.1	Multiple classes
XP_015748825.1	Signal transduction mechanisms
XP_015747464.1	Carbohydrate transport and metabolism
XP_015772572.1	Multiple classes
XP_015770542.1	Signal transduction mechanisms
XP_015772835.1	Signal transduction mechanisms
XP_015750324.1	Replication, recombination and repair
XP_015758751.1	Signal transduction mechanisms
XP_015755881.1	Posttranslational modification, protein turnover, chaperones
XP_015752895.1	Signal transduction mechanisms
XP_015762410.1	Signal transduction mechanisms
XP_015779381.1	Signal transduction mechanisms
XP_015770094.1	Signal transduction mechanisms
XP_015767029.1	Amino acid transport and metabolism
XP_015767029.1	Multiple classes
XP_015765634.1	Cytoskeleton
XP_015765634.1	Multiple classes
XP_015747255.1	Signal transduction mechanisms
XP_015755319.1	Multiple classes
XP_015767595.1	Signal transduction mechanisms
XP_015760897.1	Multiple classes
XP_015767720.1	Inorganic ion transport and metabolism
XP_015761253.1	Signal transduction mechanisms
XP_015771686.1	Multiple classes
XP_015772503.1	Signal transduction mechanisms
XP_015772503.1	Cytoskeleton
XP_015769047.1	Cell wall/membrane/envelope biogenesis
XP_015750872.1	Transcription
XP_015754575.1	Intracellular trafficking, secretion, and vesicular transport
XP_015757889.1	Signal transduction mechanisms
XP_015749159.1	Signal transduction mechanisms
XP_015775232.1	Nucleotide transport and metabolism
XP_015770311.1	Multiple classes
XP_015780561.1	Signal transduction mechanisms
XP_015753997.1	Coenzyme transport and metabolism
XP_015774580.1	Multiple classes
XP_015763151.1	Multiple classes
XP_015763151.1	Extracellular structures
XP_015754581.1	Carbohydrate transport and metabolism
XP_015777095.1	Signal transduction mechanisms
XP_015747767.1	Translation, ribosomal structure and biogenesis
XP_015774990.1	Signal transduction mechanisms
XP_015774978.1	Translation, ribosomal structure and biogenesis
XP_015775069.1	Posttranslational modification, protein turnover, chaperones
XP_015751911.1	Cytoskeleton
XP_015772712.1	Posttranslational modification, protein turnover, chaperones
XP_015768431.1	RNA processing and modification
XP_015779004.1	Nucleotide transport and metabolism
XP_015780270.1	Cytoskeleton
XP_015757713.1	Transcription
XP_015772147.1	Signal transduction mechanisms
XP_015750720.1	Cytoskeleton
XP_015767913.1	Signal transduction mechanisms
XP_015775960.1	Cytoskeleton
XP_015775960.1	Multiple classes
XP_015766842.1	Signal transduction mechanisms
XP_015763391.1	RNA processing and modification
XP_015762434.1	Lipid transport and metabolism
XP_015763165.1	Multiple classes
XP_015763165.1	Energy production and conversion
XP_015763165.1	Signal transduction mechanisms
XP_015766333.1	Secondary metabolites biosynthesis, transport and catabolism
XP_015755669.1	Cell motility
XP_015769872.1	Transcription
XP_015778879.1	Cell wall/membrane/envelope biogenesis
XP_015775304.1	Posttranslational modification, protein turnover, chaperones
XP_015756577.1	Cytoskeleton
XP_015758331.1	Multiple classes
XP_015751735.1	RNA processing and modification
XP_015774084.1	Signal transduction mechanisms
XP_015756483.1	Signal transduction mechanisms
XP_015755516.1	Signal transduction mechanisms
XP_015780859.1	Multiple classes
XP_015773544.1	Signal transduction mechanisms
XP_015779089.1	Cytoskeleton
XP_015778715.1	Signal transduction mechanisms
XP_015778579.1	Multiple classes
XP_015765255.1	Signal transduction mechanisms
XP_015773524.1	Signal transduction mechanisms
XP_015765514.1	Translation, ribosomal structure and biogenesis
XP_015747900.1	Cytoskeleton
XP_015770493.1	Signal transduction mechanisms
XP_015770493.1	Intracellular trafficking, secretion, and vesicular transport
XP_015769338.1	Extracellular structures
XP_015767590.1	Signal transduction mechanisms
XP_015757570.1	Defense mechanisms
XP_015762025.1	Coenzyme transport and metabolism
XP_015750804.1	Signal transduction mechanisms
XP_015764684.1	Secondary metabolites biosynthesis, transport and catabolism
XP_015769882.1	Signal transduction mechanisms
XP_015777298.1	Posttranslational modification, protein turnover, chaperones
XP_015777298.1	Cytoskeleton
XP_015771076.1	Multiple classes
XP_015771767.1	Carbohydrate transport and metabolism
XP_015777497.1	Signal transduction mechanisms
XP_015758743.1	Signal transduction mechanisms
XP_015767607.1	Signal transduction mechanisms
XP_015761314.1	Transcription
XP_015767662.1	Posttranslational modification, protein turnover, chaperones
XP_015776187.1	Signal transduction mechanisms
XP_015749805.1	Extracellular structures
XP_015763755.1	Multiple classes
XP_015768288.1	Signal transduction mechanisms
XP_015768288.1	Intracellular trafficking, secretion, and vesicular transport
XP_015771434.1	Transcription
XP_015765349.1	Secondary metabolites biosynthesis, transport and catabolism
XP_015750603.1	Signal transduction mechanisms
XP_015770549.1	Signal transduction mechanisms
XP_015765453.1	Signal transduction mechanisms
XP_015765453.1	Multiple classes
XP_015773959.1	Multiple classes
XP_015749069.1	Multiple classes
XP_015779248.1	Cytoskeleton
XP_015779248.1	Translation, ribosomal structure and biogenesis
XP_015779248.1	Signal transduction mechanisms
XP_015773376.1	Cytoskeleton
XP_015774060.1	Signal transduction mechanisms
XP_015772115.1	Cytoskeleton
XP_015760777.1	Multiple classes
XP_015773738.1	Signal transduction mechanisms
XP_015747742.1	Amino acid transport and metabolism
XP_015748203.1	Multiple classes
XP_015780096.1	Signal transduction mechanisms
XP_015767548.1	Posttranslational modification, protein turnover, chaperones
XP_015759903.1	Multiple classes
XP_015772619.1	Multiple classes
XP_015749301.1	Signal transduction mechanisms
XP_015771762.1	Nucleotide transport and metabolism
XP_015750528.1	Lipid transport and metabolism
XP_015774129.1	Multiple classes
XP_015760285.1	Signal transduction mechanisms
XP_015772243.1	Multiple classes
XP_015772243.1	Inorganic ion transport and metabolism
XP_015752048.1	Transcription
XP_015768783.1	Signal transduction mechanisms
XP_015752232.1	Defense mechanisms
XP_015752537.1	Signal transduction mechanisms
XP_015759033.1	Carbohydrate transport and metabolism
XP_015747817.1	Signal transduction mechanisms
XP_015771817.1	Posttranslational modification, protein turnover, chaperones
XP_015773792.1	RNA processing and modification
XP_015767949.1	Cell cycle control, cell division, chromosome partitioning
XP_015750765.1	Translation, ribosomal structure and biogenesis
XP_015775404.1	Signal transduction mechanisms
XP_015757770.1	Signal transduction mechanisms
XP_015754306.1	Carbohydrate transport and metabolism
XP_015751061.1	RNA processing and modification
XP_015751061.1	Intracellular trafficking, secretion, and vesicular transport
XP_015773859.1	Intracellular trafficking, secretion, and vesicular transport
XP_015749695.1	Signal transduction mechanisms
XP_015762635.1	Signal transduction mechanisms
XP_015754150.1	Multiple classes
XP_015759080.1	Multiple classes
XP_015776714.1	Multiple classes
XP_015765639.1	Cytoskeleton
XP_015756118.1	Transcription
XP_015754974.1	Posttranslational modification, protein turnover, chaperones
XP_015770767.1	RNA processing and modification
XP_015760706.1	Multiple classes
XP_015774394.1	RNA processing and modification
XP_015755870.1	Amino acid transport and metabolism
XP_015773778.1	Signal transduction mechanisms
XP_015759907.1	Signal transduction mechanisms
XP_015777528.1	Extracellular structures
XP_015765693.1	Signal transduction mechanisms
XP_015769675.1	Signal transduction mechanisms
XP_015760198.1	Transcription
XP_015747927.1	Carbohydrate transport and metabolism
XP_015773151.1	Secondary metabolites biosynthesis, transport and catabolism
XP_015757683.1	Multiple classes
XP_015749915.1	Intracellular trafficking, secretion, and vesicular transport
XP_015780740.1	Secondary metabolites biosynthesis, transport and catabolism
XP_015780869.1	RNA processing and modification
XP_015750738.1	Multiple classes
XP_015772678.1	Inorganic ion transport and metabolism
XP_015767146.1	Amino acid transport and metabolism
XP_015772157.1	Cytoskeleton
XP_015759860.1	Cytoskeleton
XP_015774746.1	Cytoskeleton
XP_015763045.1	Multiple classes
XP_015776347.1	Nucleotide transport and metabolism
XP_015753223.1	Coenzyme transport and metabolism
XP_015747287.1	Amino acid transport and metabolism
XP_015771416.1	Signal transduction mechanisms
XP_015766151.1	Signal transduction mechanisms
XP_015771490.1	Signal transduction mechanisms
XP_015750795.1	Nucleotide transport and metabolism
XP_015772688.1	Multiple classes
XP_015780368.1	Signal transduction mechanisms
XP_015764305.1	Carbohydrate transport and metabolism
XP_015767479.1	Multiple classes
XP_015761079.1	Carbohydrate transport and metabolism
XP_015777372.1	Cell wall/membrane/envelope biogenesis
XP_015751729.1	Signal transduction mechanisms
XP_015762302.1	Lipid transport and metabolism
XP_015771439.1	Transcription
XP_015774399.1	Cell cycle control, cell division, chromosome partitioning
XP_015774399.1	Multiple classes
XP_015752102.1	Multiple classes
XP_015763576.1	Signal transduction mechanisms
XP_015765870.1	Multiple classes
XP_015760607.1	Cytoskeleton
XP_015780239.1	Posttranslational modification, protein turnover, chaperones
XP_015750007.1	RNA processing and modification
XP_015769570.1	Multiple classes
XP_015777290.1	Transcription
XP_015777290.1	Multiple classes
XP_015756767.1	Signal transduction mechanisms
XP_015765971.1	Amino acid transport and metabolism
XP_015753695.1	Amino acid transport and metabolism
XP_015780720.1	Replication, recombination and repair
XP_015770239.1	Signal transduction mechanisms
XP_015779960.1	Chromatin structure and dynamics
XP_015757734.1	Signal transduction mechanisms
XP_015757121.1	Replication, recombination and repair
XP_015767858.1	Signal transduction mechanisms
XP_015777235.1	Posttranslational modification, protein turnover, chaperones
XP_015747763.1	Amino acid transport and metabolism
XP_015759587.1	Translation, ribosomal structure and biogenesis
XP_015780670.1	Signal transduction mechanisms
XP_015774779.1	Multiple classes
XP_015763324.1	Signal transduction mechanisms
XP_015767365.1	Signal transduction mechanisms
XP_015747283.1	Signal transduction mechanisms
XP_015776280.1	Signal transduction mechanisms
XP_015756315.1	Translation, ribosomal structure and biogenesis
XP_015762472.1	Cytoskeleton
XP_015761947.1	Multiple classes
XP_015768846.1	Multiple classes
XP_015768120.1	Signal transduction mechanisms
XP_015779016.1	Multiple classes
XP_015748137.1	Nucleotide transport and metabolism
XP_015765454.1	Signal transduction mechanisms
XP_015765454.1	Multiple classes
XP_015766287.1	Posttranslational modification, protein turnover, chaperones
XP_015766287.1	Cytoskeleton
XP_015768587.1	Transcription
XP_015757362.1	Multiple classes
XP_015757660.1	Signal transduction mechanisms
XP_015775022.1	Replication, recombination and repair
XP_015765857.1	Posttranslational modification, protein turnover, chaperones
XP_015756533.1	Multiple classes
XP_015763022.1	Posttranslational modification, protein turnover, chaperones
XP_015747664.1	Multiple classes
XP_015747664.1	Transcription
XP_015773368.1	Multiple classes
XP_015748639.1	Cytoskeleton
XP_015778020.1	Signal transduction mechanisms
XP_015768907.1	Lipid transport and metabolism
XP_015766846.1	Signal transduction mechanisms
XP_015762446.1	Transcription
XP_015779560.1	Signal transduction mechanisms
XP_015779560.1	Multiple classes
XP_015780091.1	RNA processing and modification
XP_015757414.1	RNA processing and modification
XP_015750634.1	Carbohydrate transport and metabolism
XP_015754792.1	Amino acid transport and metabolism
XP_015758725.1	Signal transduction mechanisms
XP_015760789.1	Intracellular trafficking, secretion, and vesicular transport
XP_015765360.1	Lipid transport and metabolism
XP_015756591.1	Cytoskeleton
XP_015757969.1	Signal transduction mechanisms
XP_015778205.1	Cell cycle control, cell division, chromosome partitioning
XP_015750543.1	Multiple classes
XP_015759777.1	Carbohydrate transport and metabolism
XP_015748024.1	Lipid transport and metabolism
XP_015750662.1	Multiple classes
XP_015775138.1	Replication, recombination and repair
XP_015769314.1	Amino acid transport and metabolism
XP_015769314.1	Cytoskeleton
XP_015756017.1	Signal transduction mechanisms
XP_015780826.1	Signal transduction mechanisms
XP_015761586.1	Signal transduction mechanisms
XP_015771939.1	Intracellular trafficking, secretion, and vesicular transport
XP_015761751.1	Posttranslational modification, protein turnover, chaperones
XP_015754144.1	Intracellular trafficking, secretion, and vesicular transport
XP_015754286.1	Cell wall/membrane/envelope biogenesis
XP_015758842.1	Cytoskeleton
XP_015748679.1	Replication, recombination and repair
XP_015757961.1	Extracellular structures
XP_015753165.1	Inorganic ion transport and metabolism
XP_015755832.1	RNA processing and modification
XP_015749125.1	Signal transduction mechanisms
XP_015776138.1	Multiple classes
XP_015749745.1	Signal transduction mechanisms
XP_015779435.1	Multiple classes
XP_015764462.1	Signal transduction mechanisms
XP_015747747.1	Signal transduction mechanisms
XP_015747747.1	Extracellular structures
XP_015753686.1	Signal transduction mechanisms
XP_015780717.1	Multiple classes
XP_015756215.1	Carbohydrate transport and metabolism
XP_015751560.1	Secondary metabolites biosynthesis, transport and catabolism
XP_015769112.1	Posttranslational modification, protein turnover, chaperones
XP_015761572.1	Multiple classes
XP_015778526.1	Signal transduction mechanisms
XP_015765093.1	Transcription
XP_015778293.1	Inorganic ion transport and metabolism
XP_015755373.1	Transcription
XP_015779914.1	Lipid transport and metabolism
XP_015761083.1	Signal transduction mechanisms
XP_015750762.1	Multiple classes
XP_015780009.1	Cell cycle control, cell division, chromosome partitioning
XP_015780009.1	Cytoskeleton
XP_015774442.1	Signal transduction mechanisms
XP_015762655.1	Signal transduction mechanisms
XP_015773147.1	Multiple classes
XP_015771687.1	Lipid transport and metabolism
XP_015776776.1	Intracellular trafficking, secretion, and vesicular transport
XP_015757363.1	Multiple classes
XP_015757132.1	Transcription
XP_015752560.1	Multiple classes
XP_015767919.1	Signal transduction mechanisms
XP_015758771.1	Posttranslational modification, protein turnover, chaperones
XP_015772496.1	Posttranslational modification, protein turnover, chaperones
XP_015768416.1	Signal transduction mechanisms
XP_015770976.1	Signal transduction mechanisms
XP_015775133.1	Translation, ribosomal structure and biogenesis
XP_015771963.1	Lipid transport and metabolism
XP_015757034.1	Multiple classes
XP_015777773.1	Posttranslational modification, protein turnover, chaperones
XP_015777551.1	Intracellular trafficking, secretion, and vesicular transport
XP_015777551.1	Extracellular structures
XP_015775529.1	Multiple classes
XP_015755823.1	Signal transduction mechanisms
XP_015770259.1	Carbohydrate transport and metabolism
XP_015762339.1	Nucleotide transport and metabolism
XP_015766301.1	Cytoskeleton
XP_015776612.1	Multiple classes
XP_015764727.1	Nucleotide transport and metabolism
XP_015749820.1	Amino acid transport and metabolism
XP_015754006.1	Extracellular structures
XP_015775195.1	Posttranslational modification, protein turnover, chaperones
XP_015779562.1	Signal transduction mechanisms
XP_015773733.1	Signal transduction mechanisms
XP_015751278.1	Multiple classes
XP_015751278.1	Signal transduction mechanisms
XP_015750771.1	Multiple classes
XP_015775266.1	Cytoskeleton
XP_015750942.1	Signal transduction mechanisms
XP_015766852.1	Signal transduction mechanisms
XP_015757881.1	Cell wall/membrane/envelope biogenesis
XP_015751356.1	Signal transduction mechanisms
XP_015777309.1	Inorganic ion transport and metabolism
XP_015767954.1	Extracellular structures
XP_015750280.1	Transcription
XP_015748068.1	Cytoskeleton
XP_015777611.1	Signal transduction mechanisms
XP_015773537.1	Posttranslational modification, protein turnover, chaperones
XP_015769180.1	Transcription
XP_015777654.1	Lipid transport and metabolism
XP_015769879.1	Lipid transport and metabolism
XP_015767434.1	Signal transduction mechanisms
XP_015775210.1	Signal transduction mechanisms
XP_015751371.1	Transcription
XP_015751371.1	Multiple classes
XP_015751371.1	RNA processing and modification
XP_015752284.1	Replication, recombination and repair
XP_015750478.1	Transcription
XP_015765030.1	Carbohydrate transport and metabolism
XP_015747704.1	Multiple classes
XP_015764942.1	Multiple classes
XP_015764528.1	Multiple classes
XP_015769625.1	Amino acid transport and metabolism
XP_015776277.1	Signal transduction mechanisms
XP_015770811.1	Multiple classes
XP_015778948.1	Cell wall/membrane/envelope biogenesis
XP_015775835.1	Signal transduction mechanisms
XP_015764953.1	Posttranslational modification, protein turnover, chaperones
XP_015767129.1	RNA processing and modification
XP_015770855.1	Transcription
XP_015752748.1	Amino acid transport and metabolism
XP_015772236.1	Multiple classes
XP_015768164.1	Transcription
XP_015770685.1	Multiple classes
XP_015774355.1	Cytoskeleton
XP_015767674.1	Replication, recombination and repair
XP_015762882.1	Multiple classes
XP_015747873.1	Signal transduction mechanisms
XP_015764721.1	Multiple classes
XP_015770206.1	Multiple classes
XP_015768328.1	Multiple classes
XP_015763976.1	Amino acid transport and metabolism
XP_015748139.1	Signal transduction mechanisms
XP_015763702.1	Signal transduction mechanisms
XP_015758972.1	Multiple classes
XP_015757866.1	Signal transduction mechanisms
XP_015756954.1	Transcription
XP_015777625.1	Signal transduction mechanisms
XP_015765023.1	Translation, ribosomal structure and biogenesis
XP_015765023.1	RNA processing and modification
XP_015758626.1	RNA processing and modification
XP_015758910.1	Multiple classes
XP_015769666.1	Posttranslational modification, protein turnover, chaperones
XP_015749342.1	Multiple classes
XP_015751779.1	Signal transduction mechanisms
XP_015750232.1	Cytoskeleton
XP_015756865.1	Signal transduction mechanisms
XP_015760875.1	Signal transduction mechanisms
XP_015760798.1	Inorganic ion transport and metabolism
XP_015759935.1	Signal transduction mechanisms
XP_015771580.1	Cytoskeleton
XP_015780206.1	Lipid transport and metabolism
XP_015762923.1	Replication, recombination and repair
XP_015762633.1	Signal transduction mechanisms
XP_015760642.1	Signal transduction mechanisms
XP_015752629.1	Signal transduction mechanisms
XP_015775821.1	Carbohydrate transport and metabolism
XP_015767961.1	Signal transduction mechanisms
XP_015755392.1	RNA processing and modification
XP_015766179.1	Coenzyme transport and metabolism
XP_015759533.1	Posttranslational modification, protein turnover, chaperones
XP_015756189.1	Multiple classes
XP_015771115.1	Signal transduction mechanisms
XP_015751428.1	Posttranslational modification, protein turnover, chaperones
XP_015755671.1	Cell wall/membrane/envelope biogenesis
XP_015771156.1	Signal transduction mechanisms
XP_015771156.1	Posttranslational modification, protein turnover, chaperones
XP_015771156.1	Multiple classes
XP_015770486.1	Multiple classes
XP_015757234.1	Signal transduction mechanisms
XP_015779170.1	Signal transduction mechanisms
XP_015753620.1	Intracellular trafficking, secretion, and vesicular transport
XP_015774237.1	Cytoskeleton
XP_015747565.1	Posttranslational modification, protein turnover, chaperones
XP_015779861.1	Signal transduction mechanisms
XP_015753167.1	Cell cycle control, cell division, chromosome partitioning
XP_015768847.1	Multiple classes
XP_015755643.1	Signal transduction mechanisms
XP_015779077.1	Cytoskeleton
XP_015761177.1	Extracellular structures
XP_015768945.1	Cell wall/membrane/envelope biogenesis
XP_015774304.1	Replication, recombination and repair
XP_015749020.1	Signal transduction mechanisms
XP_015760443.1	Signal transduction mechanisms
XP_015780728.1	Signal transduction mechanisms
XP_015754876.1	Multiple classes
XP_015750325.1	Posttranslational modification, protein turnover, chaperones
XP_015755874.1	Amino acid transport and metabolism
XP_015771011.1	Replication, recombination and repair
XP_015763245.1	Amino acid transport and metabolism
XP_015779409.1	Chromatin structure and dynamics
XP_015750582.1	Signal transduction mechanisms
XP_015766324.1	Inorganic ion transport and metabolism
XP_015754283.1	Cell wall/membrane/envelope biogenesis
XP_015753006.1	Signal transduction mechanisms
XP_015754271.1	Cell wall/membrane/envelope biogenesis
XP_015765148.1	Signal transduction mechanisms
XP_015773827.1	Transcription
XP_015777796.1	Signal transduction mechanisms
XP_015760348.1	Amino acid transport and metabolism
XP_015754466.1	Signal transduction mechanisms
XP_015762517.1	Signal transduction mechanisms
XP_015748390.1	Coenzyme transport and metabolism
XP_015756060.1	Cytoskeleton
XP_015779563.1	Signal transduction mechanisms
XP_015779563.1	Multiple classes
XP_015761944.1	Multiple classes
XP_015756176.1	Signal transduction mechanisms
XP_015774286.1	Energy production and conversion
XP_015759740.1	Signal transduction mechanisms
XP_015762680.1	Signal transduction mechanisms
XP_015775846.1	Replication, recombination and repair
XP_015751707.1	Amino acid transport and metabolism
XP_015753331.1	Multiple classes
XP_015757360.1	Multiple classes
XP_015773546.1	Signal transduction mechanisms
XP_015749489.1	Signal transduction mechanisms
XP_015760755.1	Signal transduction mechanisms
XP_015773005.1	Defense mechanisms
XP_015753287.1	Multiple classes
XP_015751482.1	Signal transduction mechanisms
XP_015777851.1	Signal transduction mechanisms
XP_015766482.1	Translation, ribosomal structure and biogenesis
XP_015751812.1	Extracellular structures
XP_015777809.1	Signal transduction mechanisms
XP_015754551.1	Multiple classes
XP_015769826.1	Multiple classes
XP_015758051.1	Cytoskeleton
XP_015747385.1	Cytoskeleton
XP_015776273.1	Multiple classes
XP_015775518.1	Signal transduction mechanisms
XP_015772407.1	Multiple classes
XP_015778823.1	Signal transduction mechanisms
XP_015754199.1	Posttranslational modification, protein turnover, chaperones
XP_015762145.1	Signal transduction mechanisms
XP_015750926.1	RNA processing and modification
XP_015765773.1	Signal transduction mechanisms
XP_015771723.1	Signal transduction mechanisms
XP_015764275.1	Signal transduction mechanisms
XP_015752029.1	Transcription
XP_015748297.1	Signal transduction mechanisms
XP_015774023.1	Posttranslational modification, protein turnover, chaperones
XP_015747943.1	Multiple classes
XP_015776935.1	Posttranslational modification, protein turnover, chaperones
XP_015758895.1	Multiple classes
XP_015761719.1	Cell cycle control, cell division, chromosome partitioning
XP_015770160.1	Coenzyme transport and metabolism
XP_015757910.1	Translation, ribosomal structure and biogenesis
XP_015756353.1	Signal transduction mechanisms
XP_015763013.1	Signal transduction mechanisms
XP_015750648.1	Posttranslational modification, protein turnover, chaperones
XP_015772232.1	Multiple classes
XP_015779464.1	Replication, recombination and repair
XP_015765887.1	Inorganic ion transport and metabolism
XP_015780719.1	Amino acid transport and metabolism
XP_015749930.1	Cell wall/membrane/envelope biogenesis
XP_015758808.1	Cell cycle control, cell division, chromosome partitioning
XP_015765551.1	Cell wall/membrane/envelope biogenesis
